"country","decimalLatitude","decimalLongitude","Site","yearCollected","monthCollected","dayCollected","date","date_t1","date_t2","genus","species","scientific","susceptibility","BdDetected","BsalDetected","fatal","sppAbun","siteAbun","richness","alphadiv","soilMoisture_date","soilMoisture_date_t1","soilMoisture_date_t2","temp_date","temp_date_t1","temp_date_t2"
"Germany",50.947346,6.027223,317,2019,4,24,2019-04-24,2019-03-25,2019-02-23,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",12,26,5,3.12206005792738,7.27278184890747,7.53951835632324,7.27398681640625,16.115228271484,5.98565063476605,5.87197265625002
"Germany",50.947346,6.027223,317,2019,4,24,2019-04-24,2019-03-25,2019-02-23,"Triturus","cristatus","Triturus cristatus",3,"0","0","0",3,26,5,3.12206005792738,7.27278184890747,7.53951835632324,7.27398681640625,16.115228271484,5.98565063476605,5.87197265625002
"Germany",50.947346,6.027223,317,2019,4,24,2019-04-24,2019-03-25,2019-02-23,"Pelophylax","sp.","Pelophylax sp.",1,"0","0","0",1,26,5,3.12206005792738,7.27278184890747,7.53951835632324,7.27398681640625,16.115228271484,5.98565063476605,5.87197265625002
"Germany",50.193284,6.306951,118,2017,5,15,2017-05-15,2017-04-15,2017-03-16,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,1,1,0,5.94079399108887,6.18634986877441,6.55449485778809,13.472711181641,6.33342895507803,8.771813964844
"Germany",51.423306,7.033296,351,2019,5,21,2019-05-21,2019-04-21,2019-03-22,"Bufo","bufo","Bufo bufo",1,"0","0","0",1,2,2,0.693147180559945,7.33899259567261,7.12513589859009,7.28245115280151,12.493493652344,15.248712158203,10.670587158203
"Germany",51.423306,7.033296,351,2019,5,21,2019-05-21,2019-04-21,2019-03-22,"Rana","temporaria","Rana temporaria",1,"0","0","0",1,2,2,0.693147180559945,7.33899259567261,7.12513589859009,7.28245115280151,12.493493652344,15.248712158203,10.670587158203
"Germany",49.864623,10.488179,77,2020,6,30,2020-06-30,2020-05-31,2020-05-01,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",1,1,1,0,5.69800853729248,5.83198976516724,6.3512110710144,16.667687988281,13.380670166016,10.107568359375
"Germany",50.218513,6.327964,126,2017,5,15,2017-05-15,2017-04-15,2017-03-16,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",2,2,1,0.693147180559945,5.94079399108887,6.18634986877441,6.55449485778809,13.472711181641,6.33342895507803,8.771813964844
"Germany",50.613929,6.431371,224,2015,4,11,2015-04-11,2015-03-12,2015-02-10,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",7,7,1,1.94591014905531,6.29652166366577,6.33438158035278,6.4724907875061,9.93789062500002,3.54586181640605,2.835290527344
"Germany",50.747069,6.366387,276,2019,4,2,2019-04-02,2019-03-03,2019-02-01,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,5.84523344039917,5.79895544052124,5.9330415725708,9.305169677734,8.58803710937502,0.806146240234
"Germany",50.26632,6.359276,174,2019,5,17,2019-05-17,2019-04-17,2019-03-18,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,1,1,0,6.23926877975464,6.3227105140686,6.47836685180664,9.62917480468803,9.52248535156201,1.656488037109
"Germany",50.568565,6.202638,209,2018,6,1,2018-06-01,2018-05-02,2018-04-02,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",12,18,2,2.8466796372142,6.54821681976318,6.07106494903564,6.51987838745117,15.896325683594,9.842279052734,7.32091674804701
"Germany",50.568565,6.202638,209,2018,6,1,2018-06-01,2018-05-02,2018-04-02,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",6,18,2,2.8466796372142,6.54821681976318,6.07106494903564,6.51987838745117,15.896325683594,9.842279052734,7.32091674804701
"Germany",50.717116,6.345695,266,2017,4,12,2017-04-12,2017-03-13,2017-02-11,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",14,14,1,2.63905732961526,5.93905258178711,6.28474283218384,6.25237655639648,8.911859130859,7.26226196289105,0.225488281250023
"Germany",51.66687,7.55198,370,2018,5,17,2018-05-17,2018-04-17,2018-03-18,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",5,5,1,1.6094379124341,6.1364312171936,6.5488166809082,6.645592212677,12.853356933594,13.487603759766,-2.08753051757799
"Germany",51.403281,6.995988,346,2019,5,8,2019-05-08,2019-04-08,2019-03-09,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","1",47,47,1,3.85014760171006,6.91703319549561,6.8627142906189,6.91155338287354,9.59124145507803,13.585443115234,7.75747070312502
"Germany",50.687115,6.474346,253,2017,5,20,2017-05-20,2017-04-20,2017-03-21,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,5.76806020736694,5.9452805519104,6.32195472717285,10.689813232422,3.22628173828105,5.978356933594
"Germany",51.541882,6.833255,368,2019,4,24,2019-04-24,2019-03-25,2019-02-23,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",13,13,1,2.56494935746154,4.87883424758911,5.56311273574829,4.85379934310913,17.350885009766,5.92891845703105,5.472894287109
"Germany",51.049363,6.298195,323,2018,7,11,2018-07-11,2018-06-11,2018-05-12,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","1",1,8,2,1.9401298204577,5.65545749664307,5.91066360473633,5.90764904022217,16.742669677734,18.289453125,16.155114746094
"Germany",50.735368,6.294149,271,2018,3,12,2018-03-12,2018-02-10,2018-01-11,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",6,8,3,1.9401298204577,6.31243801116943,6.38648223876953,6.04496192932129,8.38057861328105,-0.163610839843955,4.21282348632803
"Germany",50.735368,6.294149,271,2018,3,12,2018-03-12,2018-02-10,2018-01-11,"Rana","temporaria","Rana temporaria",1,"0","0","0",1,8,3,1.9401298204577,6.31243801116943,6.38648223876953,6.04496192932129,8.38057861328105,-0.163610839843955,4.21282348632803
"Germany",50.735368,6.294149,271,2018,3,12,2018-03-12,2018-02-10,2018-01-11,"Bufo","bufo","Bufo bufo",1,"0","0","0",1,8,3,1.9401298204577,6.31243801116943,6.38648223876953,6.04496192932129,8.38057861328105,-0.163610839843955,4.21282348632803
"Germany",50.684688,6.412117,252,2016,5,10,2016-05-10,2016-04-10,2016-03-11,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,6.07621812820435,6.28651237487793,6.40002870559692,15.205346679688,9.17882690429701,2.045892333984
"Germany",50.173356,7.62397,115,2014,10,12,2014-10-12,2014-09-12,2014-08-13,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",9,9,1,2.19722457733622,5.46841716766357,5.14183568954468,5.5491304397583,12.545678710938,12.710992431641,13.895654296875
"Germany",50.578169,6.278448,213,2015,11,30,2015-11-30,2015-10-31,2015-10-01,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",2,2,1,0.693147180559945,6.43284797668457,5.54078388214111,5.43466281890869,8.20305786132803,9.08263549804701,8.82799682617201
"Germany",50.692512,6.435706,254,2017,2,20,2017-02-20,2017-01-21,2016-12-22,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",13,13,1,2.56494935746154,6.22641801834106,6.0185718536377,6.10206842422485,6.80635986328105,-3.65799560546895,3.27568969726605
"Germany",49.856408,6.448142,65,2016,3,28,2016-03-28,2016-02-27,2016-01-28,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.45117378234863,6.28345251083374,6.11500978469849,6.751702880859,0.679864501953034,6.018792724609
"Germany",50.722971,6.533593,267,2018,4,18,2018-04-18,2018-03-19,2018-02-17,"Triturus","cristatus","Triturus cristatus",3,"0","0","0",8,13,3,2.47759769238321,7.31440019607544,7.52954816818237,7.59201669692993,14.297998046875,-1.77551879882799,-0.297491455077989
"Germany",50.722971,6.533593,267,2018,4,18,2018-04-18,2018-03-19,2018-02-17,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",4,13,3,2.47759769238321,7.31440019607544,7.52954816818237,7.59201669692993,14.297998046875,-1.77551879882799,-0.297491455077989
"Germany",50.722971,6.533593,267,2018,4,18,2018-04-18,2018-03-19,2018-02-17,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",1,13,3,2.47759769238321,7.31440019607544,7.52954816818237,7.59201669692993,14.297998046875,-1.77551879882799,-0.297491455077989
"Germany",49.974778,6.482083,89,2018,6,23,2018-06-23,2018-05-24,2018-04-24,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,1,1,0,5.93019342422485,6.30845260620117,6.29272890090942,12.756433105469,17.043695068359,12.3509765625
"Germany",51.66687,7.55198,370,2018,5,18,2018-05-18,2018-04-18,2018-03-19,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,6.11035490036011,6.5183310508728,6.62878704071045,12.439263916016,15.535089111328,-1.84631958007799
"Germany",50.735368,6.294149,271,2017,9,19,2017-09-19,2017-08-20,2017-07-21,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",23,23,1,3.13549421592915,5.43292760848999,5.2978892326355,4.98816967010498,10.235803222656,13.495202636719,18.158319091797
"Germany",51.32174,6.858843,333,2018,3,31,2018-03-31,2018-03-01,2018-01-30,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,7.40710258483887,7.47639322280884,7.66404438018799,8.18593750000002,-4.61762084960895,4.37832031250002
"Germany",51.099426,6.167827,325,2017,9,6,2017-09-06,2017-08-07,2017-07-08,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",9,11,2,2.31620679194357,5.18638801574707,5.21766567230225,5.15559530258179,15.718774414062,17.520196533203,20.715600585938
"Germany",51.099426,6.167827,325,2017,9,6,2017-09-06,2017-08-07,2017-07-08,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",2,11,2,2.31620679194357,5.18638801574707,5.21766567230225,5.15559530258179,15.718774414062,17.520196533203,20.715600585938
"Germany",50.74707,6.366388,277,2019,4,2,2019-04-02,2019-03-03,2019-02-01,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,5.84523344039917,5.79895544052124,5.9330415725708,9.305169677734,8.58803710937502,0.806146240234
"Germany",50.735089,6.359651,270,2018,4,3,2018-04-03,2018-03-04,2018-02-02,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",2,5,2,1.59109556359594,6.35360765457153,6.3404335975647,6.472731590271,10.634393310547,4.53154907226605,1.09044799804701
"Germany",50.735089,6.359651,270,2018,4,3,2018-04-03,2018-03-04,2018-02-02,"Bufo","bufo","Bufo bufo",1,"0","0","0",3,5,2,1.59109556359594,6.35360765457153,6.3404335975647,6.472731590271,10.634393310547,4.53154907226605,1.09044799804701
"Germany",51.429405,7.387315,352,2019,2,11,2019-02-11,2019-01-12,2018-12-13,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","1",13,13,1,2.56494935746154,5.8399486541748,5.56142377853394,4.99403667449951,3.248773193359,4.97057495117201,0.709680175781045
"Germany",51.429405,7.387315,352,2019,2,11,2019-02-11,2019-01-12,2018-12-13,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",13,13,1,2.56494935746154,5.8399486541748,5.56142377853394,4.99403667449951,3.248773193359,4.97057495117201,0.709680175781045
"Germany",50.613929,6.431371,224,2015,4,12,2015-04-12,2015-03-13,2015-02-11,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",7,7,1,1.94591014905531,6.24217367172241,6.32041263580322,6.43629121780396,9.07702026367201,2.57555541992201,1.559564208984
"Germany",50.624296,6.502348,235,2018,3,28,2018-03-28,2018-02-26,2018-01-27,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,7.5963249206543,7.4798436164856,7.48110342025757,6.67083129882803,-6.03519287109395,4.40346679687502
"Germany",49.856418,6.448152,75,2016,3,28,2016-03-28,2016-02-27,2016-01-28,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.45117378234863,6.28345251083374,6.11500978469849,6.751702880859,0.679864501953034,6.018792724609
"Germany",51.174364,6.162144,328,2017,1,6,2017-01-06,2016-12-07,2016-11-07,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",14,27,2,3.29515303025211,5.66919898986816,5.55832624435425,5.63176918029785,-3.689947509766,2.019616699219,4.35747680664105
"Germany",51.174364,6.162144,328,2017,1,6,2017-01-06,2016-12-07,2016-11-07,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",13,27,2,3.29515303025211,5.66919898986816,5.55832624435425,5.63176918029785,-3.689947509766,2.019616699219,4.35747680664105
"Germany",51.32174,6.858843,333,2019,10,5,2019-10-05,2019-09-05,2019-08-06,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",24,24,1,3.17805383034795,6.47694826126099,6.23360204696655,6.24095630645752,9.935876464844,13.936791992188,20.306146240234
"Germany",50.681882,6.428362,251,2018,3,27,2018-03-27,2018-02-25,2018-01-26,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",4,4,1,1.38629436111989,6.44118881225586,6.26839876174927,6.26652097702026,4.42058715820303,-5.494635009766,4.33217773437502
"Germany",50.613929,6.431371,224,2019,4,25,2019-04-25,2019-03-26,2019-02-24,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,2,2,0.693147180559945,5.84077119827271,5.88594913482666,5.68374538421631,11.245477294922,3.784173583984,6.090661621094
"Germany",50.613929,6.431371,224,2019,4,25,2019-04-25,2019-03-26,2019-02-24,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,2,2,0.693147180559945,5.84077119827271,5.88594913482666,5.68374538421631,11.245477294922,3.784173583984,6.090661621094
"Germany",50.266287,6.359243,141,2019,5,16,2019-05-16,2019-04-16,2019-03-17,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,1,1,0,6.12407684326172,6.27607393264771,6.54649591445923,8.409906005859,8.514245605469,3.72808227539105
"Germany",50.26952,6.523619,175,2018,5,17,2018-05-17,2018-04-17,2018-03-18,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",14,44,3,3.71709994318298,6.11160755157471,6.6021580696106,6.87188243865967,9.85061035156201,11.589776611328,-4.58875122070299
"Germany",50.26952,6.523619,175,2018,5,17,2018-05-17,2018-04-17,2018-03-18,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",23,44,3,3.71709994318298,6.11160755157471,6.6021580696106,6.87188243865967,9.85061035156201,11.589776611328,-4.58875122070299
"Germany",50.26952,6.523619,175,2018,5,17,2018-05-17,2018-04-17,2018-03-18,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","1","0",23,44,3,3.71709994318298,6.11160755157471,6.6021580696106,6.87188243865967,9.85061035156201,11.589776611328,-4.58875122070299
"Germany",50.26952,6.523619,175,2018,5,17,2018-05-17,2018-04-17,2018-03-18,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","1","0",14,44,3,3.71709994318298,6.11160755157471,6.6021580696106,6.87188243865967,9.85061035156201,11.589776611328,-4.58875122070299
"Germany",50.26952,6.523619,175,2018,5,17,2018-05-17,2018-04-17,2018-03-18,"Rana","temporaria","Rana temporaria",1,"0","0","0",7,44,3,3.71709994318298,6.11160755157471,6.6021580696106,6.87188243865967,9.85061035156201,11.589776611328,-4.58875122070299
"Germany",50.676448,6.198452,248,2018,3,13,2018-03-13,2018-02-11,2018-01-12,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",4,4,1,1.38629436111989,6.7446403503418,6.73467397689819,6.23435640335083,4.135980224609,1.06188354492201,3.87221679687502
"Germany",50.79085,6.383657,308,2019,5,7,2019-05-07,2019-04-07,2019-03-08,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",9,21,3,0.846814380732563,6.40045642852783,6.47077751159668,6.51336193084717,8.83327636718803,12.695886230469,7.70745239257803
"Germany",50.79085,6.383657,308,2019,5,7,2019-05-07,2019-04-07,2019-03-08,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",11,21,3,0.846814380732563,6.40045642852783,6.47077751159668,6.51336193084717,8.83327636718803,12.695886230469,7.70745239257803
"Germany",50.79085,6.383657,308,2019,5,7,2019-05-07,2019-04-07,2019-03-08,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",1,21,3,0.846814380732563,6.40045642852783,6.47077751159668,6.51336193084717,8.83327636718803,12.695886230469,7.70745239257803
"Germany",50.314751,6.461713,178,2017,5,31,2017-05-31,2017-05-01,2017-04-01,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",2,4,2,1.38629436111989,5.80987644195557,6.3532567024231,6.60572957992554,15.198022460938,6.87615356445303,9.11641845703105
"Germany",50.314751,6.461713,178,2017,5,31,2017-05-31,2017-05-01,2017-04-01,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",2,4,2,1.38629436111989,5.80987644195557,6.3532567024231,6.60572957992554,15.198022460938,6.87615356445303,9.11641845703105
"Germany",51.51144,7.336399,364,2019,12,9,2019-12-09,2019-11-09,2019-10-10,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",2,2,1,0.693147180559945,4.55415344238281,3.60642290115356,3.8790910243988,5.31694946289105,4.02849731445303,11.215264892578
"Germany",50.764144,6.371654,300,2018,3,13,2018-03-13,2018-02-11,2018-01-12,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,7.33875370025635,7.28620100021362,6.82455682754517,6.50710449218803,2.80010375976605,5.80202636718803
"Germany",50.789973,6.375219,307,2018,3,12,2018-03-12,2018-02-10,2018-01-11,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,7.17218685150146,7.2078332901001,6.82970809936523,9.635980224609,1.032800292969,5.26674804687502
"Germany",51.418056,7.250944,349,2018,3,13,2018-03-13,2018-02-11,2018-01-12,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.3692798614502,6.29939985275269,5.94465970993042,5.85054931640605,1.73867187500002,4.07122192382803
"Germany",50.735089,6.359651,270,2018,4,25,2018-04-25,2018-03-26,2018-02-24,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",30,60,2,4.0943445622221,6.00937366485596,6.28521203994751,6.28475713729858,10.816064453125,4.65319213867201,-3.65216674804697
"Germany",50.735089,6.359651,270,2018,4,25,2018-04-25,2018-03-26,2018-02-24,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",30,60,2,4.0943445622221,6.00937366485596,6.28521203994751,6.28475713729858,10.816064453125,4.65319213867201,-3.65216674804697
"Germany",50.735089,6.359651,270,2018,4,25,2018-04-25,2018-03-26,2018-02-24,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","1","0",30,60,2,4.0943445622221,6.00937366485596,6.28521203994751,6.28475713729858,10.816064453125,4.65319213867201,-3.65216674804697
"Germany",50.6152,6.409683,225,2019,6,13,2019-06-13,2019-05-14,2019-04-14,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",2,5,3,1.58109375017182,5.67727184295654,5.76636266708374,5.86131906509399,14.387811279297,7.80129394531201,2.66546020507803
"Germany",50.6152,6.409683,225,2019,6,13,2019-06-13,2019-05-14,2019-04-14,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",1,5,3,1.58109375017182,5.67727184295654,5.76636266708374,5.86131906509399,14.387811279297,7.80129394531201,2.66546020507803
"Germany",50.6152,6.409683,225,2019,6,13,2019-06-13,2019-05-14,2019-04-14,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",2,5,3,1.58109375017182,5.67727184295654,5.76636266708374,5.86131906509399,14.387811279297,7.80129394531201,2.66546020507803
"Germany",51.66687,7.55198,370,2018,5,4,2018-05-04,2018-04-04,2018-03-05,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",6,6,1,1.79175946922805,6.3338189125061,6.67878389358521,6.5835394859314,11.746453857422,10.407800292969,4.05962524414105
"Germany",50.575314,6.440184,212,2016,5,13,2016-05-13,2016-04-13,2016-03-14,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",12,18,2,2.8466796372142,6.04443740844727,6.30195808410645,6.36179876327515,14.414636230469,7.661462402344,1.68770751953105
"Germany",50.575314,6.440184,212,2016,5,13,2016-05-13,2016-04-13,2016-03-14,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",6,18,2,2.8466796372142,6.04443740844727,6.30195808410645,6.36179876327515,14.414636230469,7.661462402344,1.68770751953105
"Germany",51.66687,7.55198,370,2018,4,26,2018-04-26,2018-03-27,2018-02-25,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",9,9,1,2.19722457733622,6.5100212097168,6.65867853164673,6.60179090499878,9.57232055664105,6.09688720703105,-4.12024536132799
"Germany",49.864623,10.488179,77,2020,6,29,2020-06-29,2020-05-30,2020-04-30,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,5.8267240524292,5.84254932403564,6.12705755233765,17.169915771484,12.559167480469,11.741571044922
"Germany",50.756521,6.243033,295,2018,6,14,2018-06-14,2018-05-15,2018-04-15,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",1,1,1,0,7.39886665344238,7.35989284515381,7.81269788742065,16.966455078125,18.017327880859,14.926202392578
"Germany",50.70178,6.270098,260,2015,4,26,2015-04-26,2015-03-27,2015-02-25,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",5,5,1,1.6094379124341,6.3002290725708,6.31131935119629,6.48983860015869,12.092065429688,4.14455566406201,2.10476074218803
"Germany",49.890914,6.590448,81,2017,4,1,2017-04-01,2017-03-02,2017-01-31,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",12,16,2,2.70012839431264,6.00402307510376,6.26141357421875,6.01015710830688,10.676446533203,4.954095458984,0.609094238281045
"Germany",49.890914,6.590448,81,2017,4,1,2017-04-01,2017-03-02,2017-01-31,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",4,16,2,2.70012839431264,6.00402307510376,6.26141357421875,6.01015710830688,10.676446533203,4.954095458984,0.609094238281045
"Germany",50.868203,6.425354,314,2019,5,2,2019-05-02,2019-04-02,2019-03-03,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",5,17,2,0.605797499372304,6.40432214736938,6.50072288513184,6.43698883056641,10.718713378906,9.94167480468803,10.104486083984
"Germany",50.868203,6.425354,314,2019,5,2,2019-05-02,2019-04-02,2019-03-03,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",12,17,2,0.605797499372304,6.40432214736938,6.50072288513184,6.43698883056641,10.718713378906,9.94167480468803,10.104486083984
"Germany",50.266283,6.359239,137,2019,5,16,2019-05-16,2019-04-16,2019-03-17,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",1,1,1,0,6.12407684326172,6.27607393264771,6.54649591445923,8.409906005859,8.514245605469,3.72808227539105
"Germany",51.423306,7.033296,351,2018,9,17,2018-09-17,2018-08-18,2018-07-19,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",5,5,1,1.6094379124341,6.21794033050537,6.33255290985107,6.67925786972046,17.239343261719,19.426477050781,22.452966308594
"Germany",51.435,7.1385,354,2019,5,4,2019-05-04,2019-04-04,2019-03-05,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,7.26754856109619,7.30061483383179,7.19663763046265,6.57335815429701,4.999261474609,4.93361816406201
"Germany",50.589496,6.448527,218,2018,5,16,2018-05-16,2018-04-16,2018-03-17,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,6.07137966156006,6.21215295791626,6.36590337753296,13.721948242188,11.170983886719,-2.444586181641
"Germany",50.747075,6.366393,282,2019,4,2,2019-04-02,2019-03-03,2019-02-01,"Bufo","bufo","Bufo bufo",1,"0","0","0",1,1,1,0,5.84523344039917,5.79895544052124,5.9330415725708,9.305169677734,8.58803710937502,0.806146240234
"Germany",51.423306,7.033296,351,2018,4,11,2018-04-11,2018-03-12,2018-02-10,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",20,20,1,2.99573227355399,7.73074102401733,7.8755030632019,8.07015323638916,11.560021972656,9.22237548828105,0.397698974609
"Germany",51.431025,6.968945,353,2019,3,26,2019-03-26,2019-02-24,2019-01-25,"Ichthyosaura","alpestris","Ichthyosaura alpestris",2,"0","0","0",4,10,3,2.27424093073177,6.88941860198975,6.76868772506714,6.59235715866089,5.06853637695303,5.33696899414105,-0.417089843749977
"Germany",51.431025,6.968945,353,2019,3,26,2019-03-26,2019-02-24,2019-01-25,"Lissotriton","helveticus","Lissotriton helveticus",1,"0","0","0",4,10,3,2.27424093073177,6.88941860198975,6.76868772506714,6.59235715866089,5.06853637695303,5.33696899414105,-0.417089843749977
"Germany",51.431025,6.968945,353,2019,3,26,2019-03-26,2019-02-24,2019-01-25,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",2,10,3,2.27424093073177,6.88941860198975,6.76868772506714,6.59235715866089,5.06853637695303,5.33696899414105,-0.417089843749977
"Germany",51.418056,7.250944,349,2018,4,15,2018-04-15,2018-03-16,2018-02-14,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",2,2,1,0.693147180559945,6.2017707824707,6.29039669036865,6.13708829879761,13.083489990234,3.64885864257803,-0.138586425781
"Germany",51.418056,7.250944,349,2018,4,15,2018-04-15,2018-03-16,2018-02-14,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",2,2,1,0.693147180559945,6.2017707824707,6.29039669036865,6.13708829879761,13.083489990234,3.64885864257803,-0.138586425781
"Germany",50.866332,6.103468,313,2019,6,7,2019-06-07,2019-05-08,2019-04-08,"Lissotriton","vulgaris","Lissotriton vulgaris",2,"0","0","0",5,5,1,1.6094379124341,7.32898378372192,7.43152189254761,7.47310400009155,16.389215087891,10.22060546875,13.937982177734
"Germany",50.664329,6.358932,245,2016,4,17,2016-04-17,2016-03-18,2016-02-17,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",1,1,1,0,6.28326368331909,6.31434869766235,6.29462480545044,4.90953979492201,3.099938964844,-0.888616943358954
"Germany",50.613929,6.431371,224,2016,4,4,2016-04-04,2016-03-05,2016-02-04,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",15,15,1,2.70805020110221,6.36165618896484,6.51678085327148,6.35588264465332,11.079400634766,0.956597900391046,2.845452880859
"Germany",50.624297,6.502349,236,2018,3,28,2018-03-28,2018-02-26,2018-01-27,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",1,1,1,0,7.5963249206543,7.4798436164856,7.48110342025757,6.67083129882803,-6.03519287109395,4.40346679687502
"Germany",51.403281,6.995988,346,2020,3,8,2020-03-08,2020-02-07,2020-01-08,"Salamandra","salamandra","Salamandra salamandra",3,"0","1","0",5,5,1,1.6094379124341,7.43740701675415,7.11358308792114,7.02845668792725,7.28560791015605,2.99065551757803,8.871423339844
"Germany",51.403281,6.995988,346,2020,3,8,2020-03-08,2020-02-07,2020-01-08,"Salamandra","salamandra","Salamandra salamandra",3,"0","0","0",5,5,1,1.6094379124341,7.43740701675415,7.11358308792114,7.02845668792725,7.28560791015605,2.99065551757803,8.871423339844
