Lon,Lat,GID_0,COUNTRY,NAME_1,ENGTYPE_1,NAME_2,ENGTYPE_2,NAME_3,ENGTYPE_3,NAME_4,ENGTYPE_4
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guizhou,Province,Qiannan Buyei and Miao,Autonomous Prefecture,Libo,County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Guangxi,Autonomous Region,Hechi,Prefecture City,Huanjiang Maonan,Autonomous County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Hunan,Province,Zhangjiajie,Prefecture City,Sangzhi,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangxi,Autonomous Region,Chongzuo,Prefecture City,Ningming,County,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Yunfu,Prefecture City,Luoding,County City,,
,,CHN,China,Guangdong,Province,Meizhou,Prefecture City,Fengshun,County,,
,,CHN,China,Guangdong,Province,Meizhou,Prefecture City,Fengshun,County,,
,,CHN,China,Guangdong,Province,Meizhou,Prefecture City,Fengshun,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Zherong,County,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Ningde,Prefecture City,Fuding,County City,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Quanzhou,Prefecture City,Dehua,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Fujian,Province,Nanping,Prefecture City,Chongan,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
,,CHN,China,Yunnan,Province,Lincang,Prefecture City,Yongde,County,,
