principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Alessandro Catenazzi,USA,USA,2014,,,1401.14,LivingSpecimen,Eurycea,bislineata,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1128,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2e0a1dcecbe2e4bfad7e2fa866f945a53,https://n2t.net/ark:/21547/DSv21401.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1409.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1128,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2d9f3e4b9192373c7872fbadb4f728699,https://n2t.net/ark:/21547/DSv21409.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1403.14,LivingSpecimen,Eurycea,bislineata,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1128,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw28c3ded7dc69dd76a65c09b029575b40b,https://n2t.net/ark:/21547/DSv21403.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1413.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1128,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2e3c9f62007accb1c905634c624942b5e,https://n2t.net/ark:/21547/DSv21413.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1421.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1128,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2070b2c31c52d241c0073c66ca04d463f,https://n2t.net/ark:/21547/DSv21421.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1420.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1128,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw28f06c185985e36d8f48de83a4569fb16,https://n2t.net/ark:/21547/DSv21420.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2015,,,353.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,5,25,,,,,,,,,,,,30,,939,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw275734a8d24efdea54e3e68da12964b72,https://n2t.net/ark:/21547/DSv2353.15,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2015,,,354.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,5,25,,,,,,,,,,,,30,,928,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw218d08cbc0ba8603be9ec8fb135724174,https://n2t.net/ark:/21547/DSv2354.15,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,949.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,3,,,,,,,,,,,,30,,940,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2357e4235bc083b622e7576c5da575751,https://n2t.net/ark:/21547/DSv2949.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V90.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,24,,,,,,,,,,,,30,,550,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2690f980fe93bd1e9da5b29ef82cc0352,https://n2t.net/ark:/21547/DSv2V90.13,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1463.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2de4bf505474725bc79f6ea9463a58de1,https://n2t.net/ark:/21547/DSv21463.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1464.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2bcd4306af8022e987a133e8360173254,https://n2t.net/ark:/21547/DSv21464.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1465.14,LivingSpecimen,Plethodon,shermani,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw26fa9aa80b1078ade9a37e00c6db5f7a1,https://n2t.net/ark:/21547/DSv21465.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1450.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2729dd8a606310c76008ec7c0b85b7b92,https://n2t.net/ark:/21547/DSv21450.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1451.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw242cbbe0b4cbb494ce98b1db5c86264cd,https://n2t.net/ark:/21547/DSv21451.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1452.14,LivingSpecimen,Plethodon,shermani,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2f506fd0b4277a0b751eb4b4e79776746,https://n2t.net/ark:/21547/DSv21452.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1453.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw27e5b42b1ce3bfd78d55e88a158fd70ec,https://n2t.net/ark:/21547/DSv21453.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1454.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2e6d17c4115fecb872520c7ffcf573337,https://n2t.net/ark:/21547/DSv21454.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1455.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw283903a8dbb6e82c73d3423fb0ad77937,https://n2t.net/ark:/21547/DSv21455.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1456.14,LivingSpecimen,Plethodon,serratus,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2812ba5956cada99d06f5e05adb1d262e,https://n2t.net/ark:/21547/DSv21456.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1462.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2e62cf2ac83382f02373a8fe70d35ee4e,https://n2t.net/ark:/21547/DSv21462.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1461.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw275040c2e6bdf3663fb6e0ddd2776beb5,https://n2t.net/ark:/21547/DSv21461.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1460.14,LivingSpecimen,Plethodon,serratus,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2b12e45a468415bf3a2e378fd11edc9a8,https://n2t.net/ark:/21547/DSv21460.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1459.14,LivingSpecimen,Plethodon,serratus,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2f28138c2102be66b29f49e35dee350b3,https://n2t.net/ark:/21547/DSv21459.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1458.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2d74fb26ce947bc233d731418f7916add,https://n2t.net/ark:/21547/DSv21458.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1457.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2076c15016403e6657970ecabb62a5964,https://n2t.net/ark:/21547/DSv21457.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1466.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw22d67fa214aa39c8758962b470250f914,https://n2t.net/ark:/21547/DSv21466.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1467.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw22d4e5ea379d8ce25ab9d3e426075d937,https://n2t.net/ark:/21547/DSv21467.14,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1449.14,LivingSpecimen,Plethodon,teyahalee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1000,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw24b45fdcb76e84783e216716090824fc5,https://n2t.net/ark:/21547/DSv21449.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2015,,,357.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,5,25,,,,,,,,,,,,30,,932,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw21d5b377106f701631398bb0643a6f339,https://n2t.net/ark:/21547/DSv2357.15,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4444,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw231d1d475d5c3a09467bba760ad1cdf0c,https://n2t.net/ark:/21547/DSv24444,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4466,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2d59a938ec1c32e1e9915842682a20783,https://n2t.net/ark:/21547/DSv24466,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4442,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2fcece3597f91f2585a09c3eaa62f9d8a,https://n2t.net/ark:/21547/DSv24442,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4450,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2cf2f3be41c3db795a39e5d3fc11aed92,https://n2t.net/ark:/21547/DSv24450,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4440,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2e9b9e4ef6798e15a8ed1a0a10f40ab95,https://n2t.net/ark:/21547/DSv24440,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4468,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw262cbf4c821b4f10e6a12cd1ac553caaf,https://n2t.net/ark:/21547/DSv24468,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4448,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2cba7d460f7f7451a6e438f02b46b0618,https://n2t.net/ark:/21547/DSv24448,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4454,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2c0e141cc56c1d7704cb9de5b3aa86d2b,https://n2t.net/ark:/21547/DSv24454,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4458,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw20d88f0b1bfcf899f4a994a3b8f81a5c9,https://n2t.net/ark:/21547/DSv24458,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4460,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw24e28e58397dee533a8932b20a1a3f986,https://n2t.net/ark:/21547/DSv24460,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4462,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw27883d8779e5810150533c6ffc939c23a,https://n2t.net/ark:/21547/DSv24462,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2016,,,4446,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,5,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2432c07e96df7de7f40d06ec06807a90b,https://n2t.net/ark:/21547/DSv24446,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2015,,,573.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,12,,,,,,,,,,,,30,,584,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw256bddd01977e686426bd5206bc01071b,https://n2t.net/ark:/21547/DSv2573.15,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,63.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,22,,,,,,,,,,,,30,,550,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw294ff5df6f9141dcc1ef1b1019dd4fb70,https://n2t.net/ark:/21547/DSv263.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,163.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,25,,,,,,,,,,,,30,,975,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw20566356d03d8aebe1860628b03bf8196,https://n2t.net/ark:/21547/DSv2163.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,431.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,26,,,,,,,,,,,,30,,945,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw24af2216281ec17b87ec5f0ff9d7bb263,https://n2t.net/ark:/21547/DSv2431.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2015,,,309.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,20,,,,,,,,,,,,30,,915,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw22dc118baf7ffb22d3c6ae10b3e331467,https://n2t.net/ark:/21547/DSv2309.15,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V111.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,27,,,,,,,,,,,,30,,540,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw21b9b11173b26fa6b1ae22b87719fe233,https://n2t.net/ark:/21547/DSv2V111.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,951.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,3,,,,,,,,,,,,30,,940,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2fa65c0f6e7ba099bde9cd9f8e27477d6,https://n2t.net/ark:/21547/DSv2951.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V253.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,25,,,,,,,,,,,,30,,560,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2ad13be615203789d6ca1d6a3866e34f4,https://n2t.net/ark:/21547/DSv2V253.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,282.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,3,,,,,,,,,,,,30,,920,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2465005acbd897b443fd2bfbce0c0d9a0,https://n2t.net/ark:/21547/DSv2282.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,92.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,23,,,,,,,,,,,,30,,540,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2f5a6e30b551fdd8f64f3d8eef5e87060,https://n2t.net/ark:/21547/DSv292.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V50.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,18,,,,,,,,,,,,30,,540,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw28f5c5db4265cb0f50582738da9aa249c,https://n2t.net/ark:/21547/DSv2V50.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V126.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,1,,,,,,,,,,,,30,,520,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2c660b5ede3c45513d316dd2df760d363,https://n2t.net/ark:/21547/DSv2V126.13,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1445.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1112.650697,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw24bd5ceaf65f5337f95f49c4481f6f3c4,https://n2t.net/ark:/21547/DSv21445.14,bsal-tri,243
