"Lat","Lon","timepoint","year","month","day"
50.23799,6.36698,"t0",2019,5,23
50.23799,6.36698,"t4",2019,5,19
50.23799,6.36698,"t7",2019,5,16
50.23799,6.36698,"t10",2019,5,13
50.23799,6.36698,"t14",2019,5,9
50.23799,6.36698,"t30",2019,4,23
50.548397,6.292036,"t0",2017,5,2
50.548397,6.292036,"t4",2017,4,28
50.548397,6.292036,"t7",2017,4,25
50.548397,6.292036,"t10",2017,4,22
50.548397,6.292036,"t14",2017,4,18
50.548397,6.292036,"t30",2017,4,2
50.266312,6.359268,"t0",2019,5,17
50.266312,6.359268,"t4",2019,5,13
50.266312,6.359268,"t7",2019,5,10
50.266312,6.359268,"t10",2019,5,7
50.266312,6.359268,"t14",2019,5,3
50.266312,6.359268,"t30",2019,4,17
50.779818,6.324636,"t0",2017,5,29
50.779818,6.324636,"t4",2017,5,25
50.779818,6.324636,"t7",2017,5,22
50.779818,6.324636,"t10",2017,5,19
50.779818,6.324636,"t14",2017,5,15
50.779818,6.324636,"t30",2017,4,29
51.443396,7.272145,"t0",2018,5,3
51.443396,7.272145,"t4",2018,4,29
51.443396,7.272145,"t7",2018,4,26
51.443396,7.272145,"t10",2018,4,23
51.443396,7.272145,"t14",2018,4,19
51.443396,7.272145,"t30",2018,4,3
50.55541,6.43618,"t0",2017,5,18
50.55541,6.43618,"t4",2017,5,14
50.55541,6.43618,"t7",2017,5,11
50.55541,6.43618,"t10",2017,5,8
50.55541,6.43618,"t14",2017,5,4
50.55541,6.43618,"t30",2017,4,18
50.073109,6.431563,"t0",2017,4,28
50.073109,6.431563,"t4",2017,4,24
50.073109,6.431563,"t7",2017,4,21
50.073109,6.431563,"t10",2017,4,18
50.073109,6.431563,"t14",2017,4,14
50.073109,6.431563,"t30",2017,3,29
50.764144,6.371654,"t0",2019,4,3
50.764144,6.371654,"t4",2019,3,30
50.764144,6.371654,"t7",2019,3,27
50.764144,6.371654,"t10",2019,3,24
50.764144,6.371654,"t14",2019,3,20
50.764144,6.371654,"t30",2019,3,4
50.747069,6.366387,"t0",2017,4,4
50.747069,6.366387,"t4",2017,3,31
50.747069,6.366387,"t7",2017,3,28
50.747069,6.366387,"t10",2017,3,25
50.747069,6.366387,"t14",2017,3,21
50.747069,6.366387,"t30",2017,3,5
49.856404,6.448138,"t0",2016,3,28
49.856404,6.448138,"t4",2016,3,24
49.856404,6.448138,"t7",2016,3,21
49.856404,6.448138,"t10",2016,3,18
49.856404,6.448138,"t14",2016,3,14
49.856404,6.448138,"t30",2016,2,27
50.717116,6.345695,"t0",2018,4,17
50.717116,6.345695,"t4",2018,4,13
50.717116,6.345695,"t7",2018,4,10
50.717116,6.345695,"t10",2018,4,7
50.717116,6.345695,"t14",2018,4,3
50.717116,6.345695,"t30",2018,3,18
51.403281,6.995988,"t0",2019,2,3
51.403281,6.995988,"t4",2019,1,30
51.403281,6.995988,"t7",2019,1,27
51.403281,6.995988,"t10",2019,1,24
51.403281,6.995988,"t14",2019,1,20
51.403281,6.995988,"t30",2019,1,4
50.225602,6.434867,"t0",2018,7,13
50.225602,6.434867,"t4",2018,7,9
50.225602,6.434867,"t7",2018,7,6
50.225602,6.434867,"t10",2018,7,3
50.225602,6.434867,"t14",2018,6,29
50.225602,6.434867,"t30",2018,6,13
49.845261,6.389539,"t0",2017,3,31
49.845261,6.389539,"t4",2017,3,27
49.845261,6.389539,"t7",2017,3,24
49.845261,6.389539,"t10",2017,3,21
49.845261,6.389539,"t14",2017,3,17
49.845261,6.389539,"t30",2017,3,1
49.902448,6.243511,"t0",2017,3,21
49.902448,6.243511,"t4",2017,3,17
49.902448,6.243511,"t7",2017,3,14
49.902448,6.243511,"t10",2017,3,11
49.902448,6.243511,"t14",2017,3,7
49.902448,6.243511,"t30",2017,2,19
50.757678,6.322012,"t0",2016,5,5
50.757678,6.322012,"t4",2016,5,1
50.757678,6.322012,"t7",2016,4,28
50.757678,6.322012,"t10",2016,4,25
50.757678,6.322012,"t14",2016,4,21
50.757678,6.322012,"t30",2016,4,5
50.619605,6.494605,"t0",2018,5,13
