"L1","Lon","Lat","GID_2","GID_0","COUNTRY","GID_1","NAME_1","NL_NAME_1","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2"
5087,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5088,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5089,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5090,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5091,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5092,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5093,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5094,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5095,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5096,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5097,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5098,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5099,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5100,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5101,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5102,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5103,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5104,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5105,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5106,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5107,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5108,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5109,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5110,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5111,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5112,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5113,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5114,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5115,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5116,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5117,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5118,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5119,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5120,6.323306,50.726667,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5121,6.270098,50.70178,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5122,6.270098,50.70178,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5123,6.307838,50.75414,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5124,6.307838,50.75414,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5125,6.307838,50.75414,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5126,6.307838,50.75414,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5127,6.307838,50.75414,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5128,6.307838,50.75414,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5129,6.307838,50.75414,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5130,6.307838,50.75414,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5131,6.307838,50.75414,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5132,6.230209,50.672648,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5133,6.230209,50.672648,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5134,6.230209,50.672648,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5135,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5136,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5137,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5138,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5139,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5140,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5141,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5142,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5143,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5144,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5145,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5146,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5147,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5148,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5149,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5150,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5151,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5152,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5153,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5154,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5155,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5156,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5157,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5158,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5159,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5160,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5161,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5162,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5163,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5164,6.252416,50.738106,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5165,6.294149,50.735368,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5166,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5167,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5168,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5169,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5170,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5171,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5172,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5173,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5174,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5175,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5176,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5177,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5178,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5179,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5180,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5181,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5182,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5183,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5184,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5185,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5186,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5187,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5188,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5189,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5190,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5191,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5192,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5193,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5194,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5195,6.309699,50.7512,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5196,6.198452,50.676448,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5197,6.198452,50.676448,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5198,6.198452,50.676448,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5199,6.198452,50.676448,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5200,6.198452,50.676448,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5201,6.198452,50.676448,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5202,6.198452,50.676448,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5203,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5204,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5205,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5206,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5207,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5208,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5209,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5210,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5211,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5212,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5213,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5214,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5215,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5216,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5217,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5218,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5219,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5220,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5221,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5222,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5223,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5224,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5225,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5226,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
5227,6.232078,50.746724,"DEU.10.47_1","DEU","Germany","DEU.10_1","Nordrhein-Westfalen",NA,"Städteregion Aachen",NA,NA,"Kreis","District","05334","DE.NW.AC"
