"decimalLongitude","decimalLatitude","L1","transLon","transLat"
9.028099,45.927315,496,4245520.01467629,2535433.16052472
9.002659,46.159648,497,4243876.22045901,2561249.8452638
9.002659,46.159648,498,4243876.22045901,2561249.8452638
9.002659,46.159648,499,4243876.22045901,2561249.8452638
9.002659,46.159648,500,4243876.22045901,2561249.8452638
9.002659,46.159648,501,4243876.22045901,2561249.8452638
9.002659,46.159648,502,4243876.22045901,2561249.8452638
9.002659,46.159648,503,4243876.22045901,2561249.8452638
9.002659,46.159648,504,4243876.22045901,2561249.8452638
9.002659,46.159648,505,4243876.22045901,2561249.8452638
9.002659,46.159648,506,4243876.22045901,2561249.8452638
9.002659,46.159648,507,4243876.22045901,2561249.8452638
9.002659,46.159648,508,4243876.22045901,2561249.8452638
9.002659,46.159648,509,4243876.22045901,2561249.8452638
9.002659,46.159648,510,4243876.22045901,2561249.8452638
9.002659,46.159648,511,4243876.22045901,2561249.8452638
9.002659,46.159648,512,4243876.22045901,2561249.8452638
9.002659,46.159648,513,4243876.22045901,2561249.8452638
9.002659,46.159648,514,4243876.22045901,2561249.8452638
9.002659,46.159648,515,4243876.22045901,2561249.8452638
9.002659,46.159648,516,4243876.22045901,2561249.8452638
9.002659,46.159648,517,4243876.22045901,2561249.8452638
9.002659,46.159648,518,4243876.22045901,2561249.8452638
9.002659,46.159648,519,4243876.22045901,2561249.8452638
9.002659,46.159648,520,4243876.22045901,2561249.8452638
9.002659,46.159648,521,4243876.22045901,2561249.8452638
9.002659,46.159648,522,4243876.22045901,2561249.8452638
9.002659,46.159648,523,4243876.22045901,2561249.8452638
9.002659,46.159648,524,4243876.22045901,2561249.8452638
9.002659,46.159648,525,4243876.22045901,2561249.8452638
9.002659,46.159648,526,4243876.22045901,2561249.8452638
9.002659,46.159648,527,4243876.22045901,2561249.8452638
9.002659,46.159648,528,4243876.22045901,2561249.8452638
9.002659,46.159648,529,4243876.22045901,2561249.8452638
9.002659,46.159648,530,4243876.22045901,2561249.8452638
9.002659,46.159648,531,4243876.22045901,2561249.8452638
9.002659,46.159648,532,4243876.22045901,2561249.8452638
9.002659,46.159648,533,4243876.22045901,2561249.8452638
9.002659,46.159648,534,4243876.22045901,2561249.8452638
9.002659,46.159648,535,4243876.22045901,2561249.8452638
9.002659,46.159648,536,4243876.22045901,2561249.8452638
9.002659,46.159648,537,4243876.22045901,2561249.8452638
9.002659,46.159648,538,4243876.22045901,2561249.8452638
9.002659,46.159648,539,4243876.22045901,2561249.8452638
9.002659,46.159648,540,4243876.22045901,2561249.8452638
9.002659,46.159648,541,4243876.22045901,2561249.8452638
9.002659,46.159648,542,4243876.22045901,2561249.8452638
9.002659,46.159648,543,4243876.22045901,2561249.8452638
9.002659,46.159648,544,4243876.22045901,2561249.8452638
9.002659,46.159648,545,4243876.22045901,2561249.8452638
9.002659,46.159648,546,4243876.22045901,2561249.8452638
9.002659,46.159648,547,4243876.22045901,2561249.8452638
9.002659,46.159648,548,4243876.22045901,2561249.8452638
9.002659,46.159648,549,4243876.22045901,2561249.8452638
9.002659,46.159648,550,4243876.22045901,2561249.8452638
9.002659,46.159648,551,4243876.22045901,2561249.8452638
9.002659,46.159648,552,4243876.22045901,2561249.8452638
9.002659,46.159648,553,4243876.22045901,2561249.8452638
9.002659,46.159648,554,4243876.22045901,2561249.8452638
9.002659,46.159648,555,4243876.22045901,2561249.8452638
9.002659,46.159648,556,4243876.22045901,2561249.8452638
9.002659,46.159648,557,4243876.22045901,2561249.8452638
9.002659,46.159648,558,4243876.22045901,2561249.8452638
9.002659,46.159648,559,4243876.22045901,2561249.8452638
9.002659,46.159648,560,4243876.22045901,2561249.8452638
9.002659,46.159648,561,4243876.22045901,2561249.8452638
9.002659,46.159648,562,4243876.22045901,2561249.8452638
9.002659,46.159648,563,4243876.22045901,2561249.8452638
9.002659,46.159648,564,4243876.22045901,2561249.8452638
9.002659,46.159648,565,4243876.22045901,2561249.8452638
9.002659,46.159648,566,4243876.22045901,2561249.8452638
9.002659,46.159648,567,4243876.22045901,2561249.8452638
9.002659,46.159648,568,4243876.22045901,2561249.8452638
9.002659,46.159648,569,4243876.22045901,2561249.8452638
9.002659,46.159648,570,4243876.22045901,2561249.8452638
9.002659,46.159648,571,4243876.22045901,2561249.8452638
9.002659,46.159648,572,4243876.22045901,2561249.8452638
9.002659,46.159648,573,4243876.22045901,2561249.8452638
9.002659,46.159648,574,4243876.22045901,2561249.8452638
9.002659,46.159648,575,4243876.22045901,2561249.8452638
9.002659,46.159648,576,4243876.22045901,2561249.8452638
9.002659,46.159648,577,4243876.22045901,2561249.8452638
9.002659,46.159648,578,4243876.22045901,2561249.8452638
9.002659,46.159648,579,4243876.22045901,2561249.8452638
9.002659,46.159648,580,4243876.22045901,2561249.8452638
9.002659,46.159648,581,4243876.22045901,2561249.8452638
9.002659,46.159648,582,4243876.22045901,2561249.8452638
9.002659,46.159648,583,4243876.22045901,2561249.8452638
9.028099,45.927315,584,4245520.01467629,2535433.16052472
9.028099,45.927315,585,4245520.01467629,2535433.16052472
9.028099,45.927315,586,4245520.01467629,2535433.16052472
9.028099,45.927315,587,4245520.01467629,2535433.16052472
9.002659,46.159648,588,4243876.22045901,2561249.8452638
9.002659,46.159648,589,4243876.22045901,2561249.8452638
9.002659,46.159648,590,4243876.22045901,2561249.8452638
9.002659,46.159648,591,4243876.22045901,2561249.8452638
9.002659,46.159648,592,4243876.22045901,2561249.8452638
9.002659,46.159648,593,4243876.22045901,2561249.8452638
9.002659,46.159648,594,4243876.22045901,2561249.8452638
9.002659,46.159648,595,4243876.22045901,2561249.8452638
9.002659,46.159648,596,4243876.22045901,2561249.8452638
9.002659,46.159648,597,4243876.22045901,2561249.8452638
9.002659,46.159648,598,4243876.22045901,2561249.8452638
9.002659,46.159648,599,4243876.22045901,2561249.8452638
6.167827,51.099426,600,4052703.77970793,3116836.55972447
6.167827,51.099426,601,4052703.77970793,3116836.55972447
6.167827,51.099426,602,4052703.77970793,3116836.55972447
6.167827,51.099426,603,4052703.77970793,3116836.55972447
6.167827,51.099426,604,4052703.77970793,3116836.55972447
6.167827,51.099426,605,4052703.77970793,3116836.55972447
6.167827,51.099426,606,4052703.77970793,3116836.55972447
6.167827,51.099426,607,4052703.77970793,3116836.55972447
6.366395,50.747077,608,4064657.29662759,3076970.30100601
9.299841,49.314267,609,4270080.70521226,2911496.62046702
9.299841,49.314267,610,4270080.70521226,2911496.62046702
9.299841,49.314267,611,4270080.70521226,2911496.62046702
9.299841,49.314267,612,4270080.70521226,2911496.62046702
6.359245,50.266289,613,4061519.60215867,3023570.97260065
7.043988,51.413459,614,4115408.88490633,3148901.38786078
7.043988,51.413459,615,4115408.88490633,3148901.38786078
7.043988,51.413459,616,4115408.88490633,3148901.38786078
7.043988,51.413459,617,4115408.88490633,3148901.38786078
7.043988,51.413459,618,4115408.88490633,3148901.38786078
7.043988,51.413459,619,4115408.88490633,3148901.38786078
7.043988,51.413459,620,4115408.88490633,3148901.38786078
7.043988,51.413459,621,4115408.88490633,3148901.38786078
7.043988,51.413459,622,4115408.88490633,3148901.38786078
7.043988,51.413459,623,4115408.88490633,3148901.38786078
7.043988,51.413459,624,4115408.88490633,3148901.38786078
7.043988,51.413459,625,4115408.88490633,3148901.38786078
7.423111,51.439667,626,4141866.01480522,3150816.8312177
7.250944,51.418056,627,4129813.76508063,3148850.3217857
7.250944,51.418056,628,4129813.76508063,3148850.3217857
7.250944,51.418056,629,4129813.76508063,3148850.3217857
7.250944,51.418056,630,4129813.76508063,3148850.3217857
6.279368,50.562297,631,4057487.70381652,3056746.4685029
7.257333,51.437,632,4130336.80805924,3150940.00512908
7.257333,51.437,633,4130336.80805924,3150940.00512908
7.257333,51.437,634,4130336.80805924,3150940.00512908
6.307838,50.75414,635,4060569.578924,3077961.88150648
6.307838,50.75414,636,4060569.578924,3077961.88150648
6.307838,50.75414,637,4060569.578924,3077961.88150648
6.307838,50.75414,638,4060569.578924,3077961.88150648
6.307838,50.75414,639,4060569.578924,3077961.88150648
6.307838,50.75414,640,4060569.578924,3077961.88150648
6.307838,50.75414,641,4060569.578924,3077961.88150648
6.307838,50.75414,642,4060569.578924,3077961.88150648
6.307838,50.75414,643,4060569.578924,3077961.88150648
6.307838,50.75414,644,4060569.578924,3077961.88150648
6.307838,50.75414,645,4060569.578924,3077961.88150648
6.307838,50.75414,646,4060569.578924,3077961.88150648
6.307838,50.75414,647,4060569.578924,3077961.88150648
6.307838,50.75414,648,4060569.578924,3077961.88150648
6.307838,50.75414,649,4060569.578924,3077961.88150648
6.307838,50.75414,650,4060569.578924,3077961.88150648
6.307838,50.75414,651,4060569.578924,3077961.88150648
6.307838,50.75414,652,4060569.578924,3077961.88150648
6.307838,50.75414,653,4060569.578924,3077961.88150648
6.307838,50.75414,654,4060569.578924,3077961.88150648
6.307838,50.75414,655,4060569.578924,3077961.88150648
6.307838,50.75414,656,4060569.578924,3077961.88150648
6.307838,50.75414,657,4060569.578924,3077961.88150648
6.307838,50.75414,658,4060569.578924,3077961.88150648
6.338427,49.880861,659,4057923.71569944,2980822.08386206
6.338427,49.880861,660,4057923.71569944,2980822.08386206
6.338427,49.880861,661,4057923.71569944,2980822.08386206
6.338427,49.880861,662,4057923.71569944,2980822.08386206
6.338427,49.880861,663,4057923.71569944,2980822.08386206
6.338427,49.880861,664,4057923.71569944,2980822.08386206
6.338427,49.880861,665,4057923.71569944,2980822.08386206
6.359651,50.735089,666,4064116.14681846,3075661.77885842
6.359651,50.735089,667,4064116.14681846,3075661.77885842
6.359651,50.735089,668,4064116.14681846,3075661.77885842
6.359651,50.735089,669,4064116.14681846,3075661.77885842
6.359651,50.735089,670,4064116.14681846,3075661.77885842
6.359651,50.735089,671,4064116.14681846,3075661.77885842
6.359651,50.735089,672,4064116.14681846,3075661.77885842
6.359651,50.735089,673,4064116.14681846,3075661.77885842
6.359651,50.735089,674,4064116.14681846,3075661.77885842
6.359651,50.735089,675,4064116.14681846,3075661.77885842
6.359651,50.735089,676,4064116.14681846,3075661.77885842
6.359651,50.735089,677,4064116.14681846,3075661.77885842
6.359651,50.735089,678,4064116.14681846,3075661.77885842
6.359651,50.735089,679,4064116.14681846,3075661.77885842
6.359651,50.735089,680,4064116.14681846,3075661.77885842
6.359651,50.735089,681,4064116.14681846,3075661.77885842
6.359651,50.735089,682,4064116.14681846,3075661.77885842
6.359651,50.735089,683,4064116.14681846,3075661.77885842
6.359651,50.735089,684,4064116.14681846,3075661.77885842
6.359651,50.735089,685,4064116.14681846,3075661.77885842
6.359651,50.735089,686,4064116.14681846,3075661.77885842
6.359651,50.735089,687,4064116.14681846,3075661.77885842
6.359651,50.735089,688,4064116.14681846,3075661.77885842
6.359651,50.735089,689,4064116.14681846,3075661.77885842
6.359651,50.735089,690,4064116.14681846,3075661.77885842
6.359651,50.735089,691,4064116.14681846,3075661.77885842
6.359651,50.735089,692,4064116.14681846,3075661.77885842
6.359651,50.735089,693,4064116.14681846,3075661.77885842
6.359651,50.735089,694,4064116.14681846,3075661.77885842
6.995988,51.403281,695,4112026.18283628,3147906.05023762
6.995988,51.403281,696,4112026.18283628,3147906.05023762
6.995988,51.403281,697,4112026.18283628,3147906.05023762
6.995988,51.403281,698,4112026.18283628,3147906.05023762
6.995988,51.403281,699,4112026.18283628,3147906.05023762
6.995988,51.403281,700,4112026.18283628,3147906.05023762
6.995988,51.403281,701,4112026.18283628,3147906.05023762
6.448138,49.856404,702,4065669.21915952,2977717.53630456
6.448138,49.856404,703,4065669.21915952,2977717.53630456
6.448138,49.856404,704,4065669.21915952,2977717.53630456
6.448138,49.856404,705,4065669.21915952,2977717.53630456
6.294149,50.735368,706,4059500.02376362,3075924.72277902
6.294149,50.735368,707,4059500.02376362,3075924.72277902
6.294149,50.735368,708,4059500.02376362,3075924.72277902
6.294149,50.735368,709,4059500.02376362,3075924.72277902
6.294149,50.735368,710,4059500.02376362,3075924.72277902
6.294149,50.735368,711,4059500.02376362,3075924.72277902
6.294149,50.735368,712,4059500.02376362,3075924.72277902
6.294149,50.735368,713,4059500.02376362,3075924.72277902
6.294149,50.735368,714,4059500.02376362,3075924.72277902
6.294149,50.735368,715,4059500.02376362,3075924.72277902
6.787115,50.525597,716,4093242.49864807,3050965.23499991
6.787115,50.525597,717,4093242.49864807,3050965.23499991
6.787115,50.525597,718,4093242.49864807,3050965.23499991
6.787115,50.525597,719,4093242.49864807,3050965.23499991
6.787115,50.525597,720,4093242.49864807,3050965.23499991
6.787115,50.525597,721,4093242.49864807,3050965.23499991
6.787115,50.525597,722,4093242.49864807,3050965.23499991
6.787115,50.525597,723,4093242.49864807,3050965.23499991
6.787115,50.525597,724,4093242.49864807,3050965.23499991
6.787115,50.525597,725,4093242.49864807,3050965.23499991
6.787115,50.525597,726,4093242.49864807,3050965.23499991
6.787115,50.525597,727,4093242.49864807,3050965.23499991
6.787115,50.525597,728,4093242.49864807,3050965.23499991
6.787115,50.525597,729,4093242.49864807,3050965.23499991
6.787115,50.525597,730,4093242.49864807,3050965.23499991
6.787115,50.525597,731,4093242.49864807,3050965.23499991
6.787115,50.525597,732,4093242.49864807,3050965.23499991
6.787115,50.525597,733,4093242.49864807,3050965.23499991
6.787115,50.525597,734,4093242.49864807,3050965.23499991
6.366387,50.747069,735,4064656.68892952,3076969.44002135
6.366387,50.747069,736,4064656.68892952,3076969.44002135
6.366387,50.747069,737,4064656.68892952,3076969.44002135
6.366387,50.747069,738,4064656.68892952,3076969.44002135
6.366387,50.747069,739,4064656.68892952,3076969.44002135
6.366387,50.747069,740,4064656.68892952,3076969.44002135
6.366387,50.747069,741,4064656.68892952,3076969.44002135
6.366387,50.747069,742,4064656.68892952,3076969.44002135
6.366387,50.747069,743,4064656.68892952,3076969.44002135
6.366387,50.747069,744,4064656.68892952,3076969.44002135
6.366387,50.747069,745,4064656.68892952,3076969.44002135
6.366387,50.747069,746,4064656.68892952,3076969.44002135
6.366387,50.747069,747,4064656.68892952,3076969.44002135
6.366387,50.747069,748,4064656.68892952,3076969.44002135
6.366387,50.747069,749,4064656.68892952,3076969.44002135
6.366387,50.747069,750,4064656.68892952,3076969.44002135
6.366387,50.747069,751,4064656.68892952,3076969.44002135
6.366387,50.747069,752,4064656.68892952,3076969.44002135
6.366387,50.747069,753,4064656.68892952,3076969.44002135
6.366387,50.747069,754,4064656.68892952,3076969.44002135
6.366387,50.747069,755,4064656.68892952,3076969.44002135
6.366387,50.747069,756,4064656.68892952,3076969.44002135
6.366387,50.747069,757,4064656.68892952,3076969.44002135
6.366387,50.747069,758,4064656.68892952,3076969.44002135
6.366387,50.747069,759,4064656.68892952,3076969.44002135
6.366387,50.747069,760,4064656.68892952,3076969.44002135
6.366387,50.747069,761,4064656.68892952,3076969.44002135
6.366387,50.747069,762,4064656.68892952,3076969.44002135
6.366387,50.747069,763,4064656.68892952,3076969.44002135
6.366387,50.747069,764,4064656.68892952,3076969.44002135
6.366387,50.747069,765,4064656.68892952,3076969.44002135
7.387315,51.429405,766,4139338.10559633,3149764.14717071
7.387315,51.429405,767,4139338.10559633,3149764.14717071
6.32883,50.215607,768,4059074.81448129,3018047.83953279
6.32883,50.215607,769,4059074.81448129,3018047.83953279
6.32883,50.215607,770,4059074.81448129,3018047.83953279
6.32883,50.215607,771,4059074.81448129,3018047.83953279
6.32883,50.215607,772,4059074.81448129,3018047.83953279
6.32883,50.215607,773,4059074.81448129,3018047.83953279
6.32883,50.215607,774,4059074.81448129,3018047.83953279
6.32883,50.215607,775,4059074.81448129,3018047.83953279
6.32883,50.215607,776,4059074.81448129,3018047.83953279
6.32883,50.215607,777,4059074.81448129,3018047.83953279
6.32883,50.215607,778,4059074.81448129,3018047.83953279
6.32883,50.215607,779,4059074.81448129,3018047.83953279
6.32883,50.215607,780,4059074.81448129,3018047.83953279
6.32883,50.215607,781,4059074.81448129,3018047.83953279
6.32883,50.215607,782,4059074.81448129,3018047.83953279
6.32883,50.215607,783,4059074.81448129,3018047.83953279
6.32883,50.215607,784,4059074.81448129,3018047.83953279
6.32883,50.215607,785,4059074.81448129,3018047.83953279
6.32883,50.215607,786,4059074.81448129,3018047.83953279
6.32883,50.215607,787,4059074.81448129,3018047.83953279
6.32883,50.215607,788,4059074.81448129,3018047.83953279
6.32883,50.215607,789,4059074.81448129,3018047.83953279
6.32883,50.215607,790,4059074.81448129,3018047.83953279
6.32883,50.215607,791,4059074.81448129,3018047.83953279
6.32883,50.215607,792,4059074.81448129,3018047.83953279
6.32883,50.215607,793,4059074.81448129,3018047.83953279
6.32883,50.215607,794,4059074.81448129,3018047.83953279
6.32883,50.215607,795,4059074.81448129,3018047.83953279
6.32883,50.215607,796,4059074.81448129,3018047.83953279
6.32883,50.215607,797,4059074.81448129,3018047.83953279
6.32883,50.215607,798,4059074.81448129,3018047.83953279
6.32883,50.215607,799,4059074.81448129,3018047.83953279
6.32883,50.215607,800,4059074.81448129,3018047.83953279
6.266865,50.595878,801,4056791.83426595,3060522.86665743
6.266865,50.595878,802,4056791.83426595,3060522.86665743
