L1,Lon,Lat,GID_0,COUNTRY,NAME_1,NAME_2
"4894",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4895",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4896",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4897",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4898",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4899",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4900",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4901",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4902",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4903",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4904",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4905",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4906",4065669.219159521162510,2977717.536304560024291,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4911",4065669.681933182291687,2977718.182064613327384,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4915",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4916",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4917",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4918",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4919",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4920",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4921",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4922",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4923",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4924",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4925",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4926",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4927",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4928",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4929",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4930",4062339.719555436633527,2974724.289732428733259,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4949",4057923.715699443127960,2980822.083862058352679,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4995",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4996",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4997",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4998",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"4999",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5000",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5001",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5002",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5003",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5004",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5005",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5006",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5007",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5008",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5009",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5010",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5011",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5012",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5013",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5014",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5015",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5016",4065726.889283579774201,3000078.934447728563100,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5036",4061521.288841950707138,3023573.339195393491536,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5072",4061520.752170150168240,3023572.586187914013863,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5114",4061916.092284371145070,3020399.275423975195736,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5115",4061916.092284371145070,3020399.275423975195736,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5147",4061521.595511487219483,3023573.769485402852297,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5149",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5150",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5151",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5152",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5153",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5154",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5155",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5156",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5157",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5158",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5159",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5160",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5161",4062928.360378647223115,2984857.324744622688740,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5162",4065669.759062116034329,2977718.289691292680800,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5388",4061519.142153901048005,3023570.327165805734694,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5389",4061519.142153901048005,3023570.327165805734694,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5390",4065670.144706740044057,2977718.827824712265283,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5391",4061521.902180977631360,3023574.199775434564799,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5392",4065669.604804246220738,2977718.074437939561903,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5414",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5415",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5416",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5417",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5418",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5419",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5420",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5421",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5422",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5425",4061520.445500486530364,3023572.155897949822247,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5426",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5427",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5428",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5429",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5430",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5431",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5432",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5433",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5434",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5435",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5436",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5437",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5438",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5439",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5440",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5441",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5442",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5443",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5444",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5445",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5446",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5447",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5448",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5449",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5450",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5451",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5452",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5453",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5454",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5455",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5456",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5457",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5458",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5459",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5460",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5461",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5462",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5463",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5464",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5465",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5466",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5467",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5468",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5469",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5470",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5471",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5472",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5473",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5474",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5475",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5476",4068170.561369678936899,2990961.770859129261225,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5477",4061521.212174559012055,3023573.231622887775302,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5487",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5488",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5489",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5490",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5491",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5492",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5493",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5494",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5495",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5496",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5497",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5498",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5499",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5500",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5501",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5502",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5503",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5504",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5505",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5506",4069060.794897013343871,3026601.426654116250575,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5508",4049197.946594640612602,3018276.786633679643273,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5509",4050961.254909541457891,2988187.649913241155446,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5555",4057391.700459747575223,3015645.990857524331659,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5560",4059029.093837304972112,3018373.813735881820321,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5561",4059029.093837304972112,3018373.813735881820321,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5570",4061521.978848342783749,3023574.307347943075001,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5658",4065669.527675306890160,2977717.966811257880181,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5672",4068729.858641448896378,2990752.383515072986484,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5739",4065670.298964569810778,2977719.043078085407615,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5797",4061519.448823760729283,3023570.757455694954842,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5963",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5964",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5965",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5966",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5967",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5968",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5969",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5970",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5971",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5972",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5973",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5974",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5975",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5976",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5977",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5978",4076066.584595169872046,2981067.063265094067901,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"5981",4061519.142153901048005,3023570.327165805734694,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6058",4061519.908828464336693,3023571.402890562079847,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6067",4065670.221835656557232,2977718.935451402328908,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6068",4065773.635569798760116,3008147.279375329613686,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6069",4065773.635569798760116,3008147.279375329613686,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6070",4065773.635569798760116,3008147.279375329613686,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6071",4065773.635569798760116,3008147.279375329613686,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6072",4065773.635569798760116,3008147.279375329613686,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6073",4065773.635569798760116,3008147.279375329613686,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6099",4061520.982172367628664,3023572.908905392978340,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6101",4061521.442176724784076,3023573.554340393282473,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6149",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6150",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6151",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6152",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6153",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6154",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6155",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6156",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6157",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6158",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6159",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6160",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6161",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6162",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
"6163",4060259.295407465659082,3023620.514171691611409,DEU,Germany,Rheinland-Pfalz,Eifelkreis Bitburg-PrÃ¼m
